,file,map,round,seconds,att_side,vic_side,hp_dmg,bomb_site,wp,award,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
782204,003228198080822116364_1122008510.dem,de_cbble,2,245.7373,CounterTerrorist,Terrorist,14,,UMP,600,CounterTerrorist,187.0,633.0,158.0,759.0,NORMAL,18100,12350,9.0
782205,003228198080822116364_1122008510.dem,de_cbble,2,257.1132,CounterTerrorist,Terrorist,10,,UMP,600,CounterTerrorist,139.0,711.0,351.0,656.0,NORMAL,18100,12350,9.0
782206,003228198080822116364_1122008510.dem,de_cbble,2,259.1133,Terrorist,CounterTerrorist,20,,UMP,600,CounterTerrorist,177.0,739.0,163.0,710.0,NORMAL,18100,12350,9.0
782207,003228198080822116364_1122008510.dem,de_cbble,2,259.2071,Terrorist,CounterTerrorist,80,,UMP,600,CounterTerrorist,180.0,738.0,164.0,711.0,NORMAL,18100,12350,9.0
782208,003228198080822116364_1122008510.dem,de_cbble,2,262.8324,CounterTerrorist,Terrorist,15,,P90,300,CounterTerrorist,273.0,624.0,314.0,678.0,NORMAL,18100,12350,9.0
782209,003228198080822116364_1122008510.dem,de_cbble,2,262.8949,CounterTerrorist,Terrorist,11,,P90,300,CounterTerrorist,274.0,623.0,314.0,678.0,NORMAL,18100,12350,9.0
782210,003228198080822116364_1122008510.dem,de_cbble,2,264.3325,CounterTerrorist,Terrorist,13,,P90,300,CounterTerrorist,291.0,635.0,213.0,725.0,NORMAL,18100,12350,9.0
782211,003228198080822116364_1122008510.dem,de_cbble,3,319.6804,Terrorist,CounterTerrorist,32,,Deagle,300,CounterTerrorist,544.0,559.0,615.0,511.0,ECO,19100,3200,9.0
782212,003228198080822116364_1122008510.dem,de_cbble,3,320.1805,CounterTerrorist,Terrorist,15,,P90,300,CounterTerrorist,616.0,512.0,544.0,559.0,ECO,19100,3200,9.0
782213,003228198080822116364_1122008510.dem,de_cbble,3,320.6493,Terrorist,CounterTerrorist,47,,Deagle,300,CounterTerrorist,544.0,559.0,621.0,521.0,ECO,19100,3200,9.0
782214,003228198080822116364_1122008510.dem,de_cbble,3,320.8368,CounterTerrorist,Terrorist,19,,P90,300,CounterTerrorist,621.0,520.0,543.0,557.0,ECO,19100,3200,9.0
782215,003228198080822116364_1122008510.dem,de_cbble,3,320.868,CounterTerrorist,Terrorist,19,,P90,300,CounterTerrorist,621.0,520.0,542.0,556.0,ECO,19100,3200,9.0
782216,003228198080822116364_1122008510.dem,de_cbble,3,321.0868,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,507.0,506.0,502.0,547.0,ECO,19100,3200,9.0
782217,003228198080822116364_1122008510.dem,de_cbble,3,321.1493,CounterTerrorist,Terrorist,19,,P90,300,CounterTerrorist,621.0,520.0,541.0,554.0,ECO,19100,3200,9.0
782218,003228198080822116364_1122008510.dem,de_cbble,3,321.3056,CounterTerrorist,Terrorist,19,,P90,300,CounterTerrorist,622.0,523.0,541.0,554.0,ECO,19100,3200,9.0
782219,003228198080822116364_1122008510.dem,de_cbble,3,321.3993,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,507.0,506.0,501.0,545.0,ECO,19100,3200,9.0
782220,003228198080822116364_1122008510.dem,de_cbble,3,321.5868,CounterTerrorist,Terrorist,9,,P90,300,CounterTerrorist,624.0,527.0,541.0,554.0,ECO,19100,3200,9.0
782221,003228198080822116364_1122008510.dem,de_cbble,3,323.587,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,478.0,478.0,511.0,520.0,ECO,19100,3200,9.0
782222,003228198080822116364_1122008510.dem,de_cbble,3,324.087,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,478.0,476.0,512.0,522.0,ECO,19100,3200,9.0
782223,003228198080822116364_1122008510.dem,de_cbble,3,324.4933,CounterTerrorist,Terrorist,67,,Swag7,900,CounterTerrorist,512.0,525.0,479.0,475.0,ECO,19100,3200,9.0
782224,003228198080822116364_1122008510.dem,de_cbble,3,325.0558,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,479.0,475.0,510.0,525.0,ECO,19100,3200,9.0
782225,003228198080822116364_1122008510.dem,de_cbble,3,325.4934,Terrorist,CounterTerrorist,11,,Glock,300,CounterTerrorist,486.0,446.0,512.0,522.0,ECO,19100,3200,9.0
782226,003228198080822116364_1122008510.dem,de_cbble,3,325.9934,Terrorist,CounterTerrorist,11,,Glock,300,CounterTerrorist,486.0,446.0,509.0,528.0,ECO,19100,3200,9.0
782227,003228198080822116364_1122008510.dem,de_cbble,3,329.2437,Terrorist,CounterTerrorist,15,,Glock,300,CounterTerrorist,327.0,420.0,300.0,403.0,ECO,19100,3200,9.0
782228,003228198080822116364_1122008510.dem,de_cbble,3,329.2749,Terrorist,CounterTerrorist,18,,Glock,300,CounterTerrorist,510.0,520.0,496.0,538.0,ECO,19100,3200,9.0
782229,003228198080822116364_1122008510.dem,de_cbble,3,329.4312,Terrorist,CounterTerrorist,15,,Glock,300,CounterTerrorist,327.0,422.0,297.0,404.0,ECO,19100,3200,9.0
782230,003228198080822116364_1122008510.dem,de_cbble,3,329.9937,Terrorist,CounterTerrorist,50,,Glock,300,CounterTerrorist,331.0,415.0,295.0,404.0,ECO,19100,3200,9.0
782231,003228198080822116364_1122008510.dem,de_cbble,3,330.0562,CounterTerrorist,Terrorist,38,,UMP,600,CounterTerrorist,296.0,404.0,331.0,415.0,ECO,19100,3200,9.0
782232,003228198080822116364_1122008510.dem,de_cbble,3,330.2125,CounterTerrorist,Terrorist,38,,UMP,600,CounterTerrorist,297.0,404.0,331.0,415.0,ECO,19100,3200,9.0
782233,003228198080822116364_1122008510.dem,de_cbble,3,330.4937,CounterTerrorist,Terrorist,24,,UMP,600,CounterTerrorist,301.0,404.0,330.0,418.0,ECO,19100,3200,9.0
782234,003228198080822116364_1122008510.dem,de_cbble,3,330.4937,Terrorist,CounterTerrorist,20,,Deagle,300,CounterTerrorist,249.0,264.0,301.0,404.0,ECO,19100,3200,9.0
782235,003228198080822116364_1122008510.dem,de_cbble,3,340.7445,CounterTerrorist,Terrorist,18,,P90,300,CounterTerrorist,460.0,677.0,453.0,633.0,ECO,19100,3200,9.0
782236,003228198080822116364_1122008510.dem,de_cbble,3,340.9633,CounterTerrorist,Terrorist,15,,P90,300,CounterTerrorist,460.0,672.0,450.0,639.0,ECO,19100,3200,9.0
782237,003228198080822116364_1122008510.dem,de_cbble,3,343.0885,Terrorist,CounterTerrorist,15,,Glock,300,CounterTerrorist,417.0,692.0,451.0,692.0,ECO,19100,3200,9.0
782238,003228198080822116364_1122008510.dem,de_cbble,3,343.4322,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,418.0,691.0,455.0,689.0,ECO,19100,3200,9.0
782239,003228198080822116364_1122008510.dem,de_cbble,3,343.7448,Terrorist,CounterTerrorist,12,,Glock,300,CounterTerrorist,427.0,695.0,455.0,686.0,ECO,19100,3200,9.0
782240,003228198080822116364_1122008510.dem,de_cbble,3,344.0573,Terrorist,CounterTerrorist,20,,Glock,300,CounterTerrorist,439.0,692.0,456.0,683.0,ECO,19100,3200,9.0
782241,003228198080822116364_1122008510.dem,de_cbble,3,344.4011,Terrorist,CounterTerrorist,20,,Glock,300,CounterTerrorist,444.0,690.0,457.0,680.0,ECO,19100,3200,9.0
782242,003228198080822116364_1122008510.dem,de_cbble,3,344.5573,Terrorist,CounterTerrorist,16,,Glock,300,CounterTerrorist,443.0,691.0,458.0,678.0,ECO,19100,3200,9.0
782243,003228198080822116364_1122008510.dem,de_cbble,3,344.9636,CounterTerrorist,Terrorist,31,,P90,300,CounterTerrorist,460.0,675.0,444.0,693.0,ECO,19100,3200,9.0
782244,003228198080822116364_1122008510.dem,de_cbble,3,345.0261,CounterTerrorist,Terrorist,24,,P90,300,CounterTerrorist,460.0,674.0,444.0,694.0,ECO,19100,3200,9.0
782245,003228198080822116364_1122008510.dem,de_cbble,3,345.3074,CounterTerrorist,Terrorist,31,,P90,300,CounterTerrorist,460.0,674.0,443.0,697.0,ECO,19100,3200,9.0
782246,003228198080822116364_1122008510.dem,de_cbble,3,345.4324,Terrorist,CounterTerrorist,5,,Glock,300,CounterTerrorist,442.0,698.0,461.0,674.0,ECO,19100,3200,9.0
782247,003228198080822116364_1122008510.dem,de_cbble,3,346.5262,CounterTerrorist,Terrorist,14,,UMP,600,CounterTerrorist,456.0,618.0,456.0,686.0,ECO,19100,3200,9.0
782248,003228198080822116364_1122008510.dem,de_cbble,3,386.8418,CounterTerrorist,Terrorist,25,,P90,300,CounterTerrorist,548.0,638.0,566.0,638.0,ECO,19100,3200,9.0
782249,003228198080822116364_1122008510.dem,de_cbble,3,386.9355,CounterTerrorist,Terrorist,25,,P90,300,CounterTerrorist,550.0,638.0,567.0,638.0,ECO,19100,3200,9.0
782250,003228198080822116364_1122008510.dem,de_cbble,3,386.9980000000001,CounterTerrorist,Terrorist,25,,P90,300,CounterTerrorist,551.0,638.0,567.0,638.0,ECO,19100,3200,9.0
782251,003228198080822116364_1122008510.dem,de_cbble,3,387.0605,CounterTerrorist,Terrorist,25,,P90,300,CounterTerrorist,552.0,638.0,567.0,638.0,ECO,19100,3200,9.0
782252,003228198080822116364_1122008510.dem,de_cbble,4,441.0334,CounterTerrorist,Terrorist,6,,Incendiary,300,CounterTerrorist,292.0,524.0,266.0,406.0,NORMAL,23150,21850,9.0
782253,003228198080822116364_1122008510.dem,de_cbble,4,442.4397,CounterTerrorist,Terrorist,28,,M4A1,300,CounterTerrorist,88.0,595.0,105.0,419.0,NORMAL,23150,21850,9.0
782254,003228198080822116364_1122008510.dem,de_cbble,4,443.346,Terrorist,CounterTerrorist,15,,UMP,600,CounterTerrorist,97.0,443.0,89.0,595.0,NORMAL,23150,21850,9.0
782255,003228198080822116364_1122008510.dem,de_cbble,4,443.7836,Terrorist,CounterTerrorist,15,,UMP,600,CounterTerrorist,96.0,443.0,91.0,595.0,NORMAL,23150,21850,9.0
782256,003228198080822116364_1122008510.dem,de_cbble,4,443.7836,CounterTerrorist,Terrorist,22,,M4A1,300,CounterTerrorist,91.0,595.0,96.0,443.0,NORMAL,23150,21850,9.0
782257,003228198080822116364_1122008510.dem,de_cbble,4,443.9086,CounterTerrorist,Terrorist,22,,M4A1,300,CounterTerrorist,92.0,596.0,96.0,443.0,NORMAL,23150,21850,9.0
782258,003228198080822116364_1122008510.dem,de_cbble,4,444.6899,Terrorist,CounterTerrorist,16,,UMP,600,CounterTerrorist,98.0,443.0,104.0,598.0,NORMAL,23150,21850,9.0
782259,003228198080822116364_1122008510.dem,de_cbble,4,444.7837,Terrorist,CounterTerrorist,13,,UMP,600,CounterTerrorist,100.0,443.0,105.0,598.0,NORMAL,23150,21850,9.0
782260,003228198080822116364_1122008510.dem,de_cbble,4,444.8462,Terrorist,CounterTerrorist,13,,MP7,600,CounterTerrorist,89.0,432.0,106.0,598.0,NORMAL,23150,21850,9.0
782261,003228198080822116364_1122008510.dem,de_cbble,4,444.9399,Terrorist,CounterTerrorist,16,,MP7,600,CounterTerrorist,89.0,432.0,106.0,598.0,NORMAL,23150,21850,9.0
782262,003228198080822116364_1122008510.dem,de_cbble,4,445.0024,Terrorist,CounterTerrorist,12,,MP7,600,CounterTerrorist,89.0,432.0,107.0,599.0,NORMAL,23150,21850,9.0
782263,003228198080822116364_1122008510.dem,de_cbble,4,451.1904,CounterTerrorist,Terrorist,24,,M4A1,300,CounterTerrorist,224.0,644.0,99.0,585.0,NORMAL,23150,21850,9.0
782264,003228198080822116364_1122008510.dem,de_cbble,4,451.2841,CounterTerrorist,Terrorist,28,,M4A1,300,CounterTerrorist,224.0,644.0,99.0,585.0,NORMAL,23150,21850,9.0
782265,003228198080822116364_1122008510.dem,de_cbble,4,451.4091,CounterTerrorist,Terrorist,4,,M4A1,300,CounterTerrorist,223.0,645.0,99.0,585.0,NORMAL,23150,21850,9.0
782266,003228198080822116364_1122008510.dem,de_cbble,4,460.8786,CounterTerrorist,Terrorist,69,,Swag7,900,CounterTerrorist,449.0,620.0,469.0,600.0,NORMAL,23150,21850,9.0
782267,003228198080822116364_1122008510.dem,de_cbble,4,460.8786,CounterTerrorist,Terrorist,68,,Swag7,900,CounterTerrorist,449.0,620.0,469.0,600.0,NORMAL,23150,21850,9.0
782268,003228198080822116364_1122008510.dem,de_cbble,4,464.2851,CounterTerrorist,Terrorist,14,,UMP,600,CounterTerrorist,287.0,695.0,296.0,538.0,NORMAL,23150,21850,9.0
782269,003228198080822116364_1122008510.dem,de_cbble,4,464.3789,CounterTerrorist,Terrorist,13,,UMP,600,CounterTerrorist,285.0,694.0,296.0,539.0,NORMAL,23150,21850,9.0
782270,003228198080822116364_1122008510.dem,de_cbble,4,464.4726,CounterTerrorist,Terrorist,53,,UMP,600,CounterTerrorist,283.0,693.0,295.0,539.0,NORMAL,23150,21850,9.0
782271,003228198080822116364_1122008510.dem,de_cbble,4,466.7541,CounterTerrorist,Terrorist,18,,UMP,600,CounterTerrorist,273.0,656.0,296.0,539.0,NORMAL,23150,21850,9.0
782272,003228198080822116364_1122008510.dem,de_cbble,4,466.7853,CounterTerrorist,Terrorist,28,,M4A1,300,CounterTerrorist,140.0,580.0,128.0,601.0,NORMAL,23150,21850,9.0
782273,003228198080822116364_1122008510.dem,de_cbble,4,466.8478,CounterTerrorist,Terrorist,28,,M4A1,300,CounterTerrorist,140.0,580.0,128.0,601.0,NORMAL,23150,21850,9.0
782274,003228198080822116364_1122008510.dem,de_cbble,4,467.0041,Terrorist,CounterTerrorist,8,,AK47,300,CounterTerrorist,295.0,539.0,274.0,653.0,NORMAL,23150,21850,9.0
782275,003228198080822116364_1122008510.dem,de_cbble,4,467.0041,CounterTerrorist,Terrorist,16,,M4A1,300,CounterTerrorist,140.0,580.0,128.0,601.0,NORMAL,23150,21850,9.0
782276,003228198080822116364_1122008510.dem,de_cbble,4,467.0353,CounterTerrorist,Terrorist,2,,UMP,600,CounterTerrorist,274.0,653.0,295.0,539.0,NORMAL,23150,21850,9.0
782277,003228198080822116364_1122008510.dem,de_cbble,4,479.005,Terrorist,CounterTerrorist,34,,AK47,300,CounterTerrorist,161.0,510.0,122.0,533.0,NORMAL,23150,21850,9.0
782278,003228198080822116364_1122008510.dem,de_cbble,4,479.0363,CounterTerrorist,Terrorist,28,,M4A1,300,CounterTerrorist,122.0,533.0,161.0,510.0,NORMAL,23150,21850,9.0
782279,003228198080822116364_1122008510.dem,de_cbble,4,479.13,Terrorist,CounterTerrorist,34,,AK47,300,CounterTerrorist,161.0,510.0,122.0,533.0,NORMAL,23150,21850,9.0
782280,003228198080822116364_1122008510.dem,de_cbble,4,479.2238,Terrorist,CounterTerrorist,32,,AK47,300,CounterTerrorist,161.0,510.0,122.0,533.0,NORMAL,23150,21850,9.0
782281,003228198080822116364_1122008510.dem,de_cbble,4,483.7866,CounterTerrorist,Terrorist,66,,MP7,600,CounterTerrorist,115.0,527.0,149.0,533.0,NORMAL,23150,21850,9.0
782282,003228198080822116364_1122008510.dem,de_cbble,5,520.1956,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,691.0,542.0,714.0,599.0,NORMAL,21500,17700,9.0
782283,003228198080822116364_1122008510.dem,de_cbble,5,520.2894,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,693.0,544.0,716.0,599.0,NORMAL,21500,17700,9.0
782284,003228198080822116364_1122008510.dem,de_cbble,5,520.3831,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,694.0,545.0,717.0,600.0,NORMAL,21500,17700,9.0
782285,003228198080822116364_1122008510.dem,de_cbble,5,520.6644,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,696.0,545.0,720.0,600.0,NORMAL,21500,17700,9.0
782286,003228198080822116364_1122008510.dem,de_cbble,5,520.7581,Terrorist,CounterTerrorist,18,,UMP,600,Terrorist,698.0,545.0,721.0,600.0,NORMAL,21500,17700,9.0
782287,003228198080822116364_1122008510.dem,de_cbble,5,520.9144,Terrorist,CounterTerrorist,10,,UMP,600,Terrorist,698.0,544.0,723.0,600.0,NORMAL,21500,17700,9.0
782288,003228198080822116364_1122008510.dem,de_cbble,5,525.071,CounterTerrorist,Terrorist,33,,AK47,300,Terrorist,518.0,623.0,627.0,579.0,NORMAL,21500,17700,9.0
782289,003228198080822116364_1122008510.dem,de_cbble,5,525.196,CounterTerrorist,Terrorist,33,,AK47,300,Terrorist,518.0,623.0,626.0,579.0,NORMAL,21500,17700,9.0
782290,003228198080822116364_1122008510.dem,de_cbble,5,525.2585,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,626.0,579.0,518.0,623.0,NORMAL,21500,17700,9.0
782291,003228198080822116364_1122008510.dem,de_cbble,5,525.2897,CounterTerrorist,Terrorist,27,,AK47,300,Terrorist,518.0,623.0,626.0,579.0,NORMAL,21500,17700,9.0
782292,003228198080822116364_1122008510.dem,de_cbble,5,525.3835,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,626.0,579.0,518.0,623.0,NORMAL,21500,17700,9.0
782293,003228198080822116364_1122008510.dem,de_cbble,5,525.4772,Terrorist,CounterTerrorist,27,,AK47,300,Terrorist,626.0,579.0,518.0,623.0,NORMAL,21500,17700,9.0
782294,003228198080822116364_1122008510.dem,de_cbble,5,525.4772,CounterTerrorist,Terrorist,7,,AK47,300,Terrorist,518.0,623.0,626.0,579.0,NORMAL,21500,17700,9.0
782295,003228198080822116364_1122008510.dem,de_cbble,5,533.8529,Terrorist,CounterTerrorist,14,B,UMP,600,Terrorist,690.0,568.0,551.0,606.0,NORMAL,21500,17700,9.0
782296,003228198080822116364_1122008510.dem,de_cbble,5,533.9154,CounterTerrorist,Terrorist,33,B,AK47,300,Terrorist,551.0,606.0,690.0,568.0,NORMAL,21500,17700,9.0
782297,003228198080822116364_1122008510.dem,de_cbble,5,533.9467,Terrorist,CounterTerrorist,5,B,UMP,600,Terrorist,690.0,569.0,551.0,606.0,NORMAL,21500,17700,9.0
782298,003228198080822116364_1122008510.dem,de_cbble,5,534.5717,Terrorist,CounterTerrorist,26,B,AK47,300,Terrorist,722.0,745.0,551.0,666.0,NORMAL,21500,17700,9.0
782299,003228198080822116364_1122008510.dem,de_cbble,5,534.8217,Terrorist,CounterTerrorist,26,B,AK47,300,Terrorist,722.0,745.0,554.0,666.0,NORMAL,21500,17700,9.0
782300,003228198080822116364_1122008510.dem,de_cbble,5,534.9155,CounterTerrorist,Terrorist,26,B,AK47,300,Terrorist,554.0,666.0,722.0,745.0,NORMAL,21500,17700,9.0
782301,003228198080822116364_1122008510.dem,de_cbble,5,535.0405,CounterTerrorist,Terrorist,25,B,AK47,300,Terrorist,554.0,666.0,722.0,745.0,NORMAL,21500,17700,9.0
782302,003228198080822116364_1122008510.dem,de_cbble,5,535.1342,CounterTerrorist,Terrorist,26,B,AK47,300,Terrorist,554.0,666.0,722.0,745.0,NORMAL,21500,17700,9.0
782303,003228198080822116364_1122008510.dem,de_cbble,5,535.2280000000002,Terrorist,CounterTerrorist,12,B,MP7,600,Terrorist,692.0,680.0,490.0,663.0,NORMAL,21500,17700,9.0
782304,003228198080822116364_1122008510.dem,de_cbble,5,535.3218,Terrorist,CounterTerrorist,15,B,MP7,600,Terrorist,692.0,680.0,490.0,663.0,NORMAL,21500,17700,9.0
782305,003228198080822116364_1122008510.dem,de_cbble,5,535.4155,Terrorist,CounterTerrorist,12,B,MP7,600,Terrorist,692.0,680.0,490.0,663.0,NORMAL,21500,17700,9.0
782306,003228198080822116364_1122008510.dem,de_cbble,5,535.5093,Terrorist,CounterTerrorist,25,B,AK47,300,Terrorist,722.0,745.0,554.0,665.0,NORMAL,21500,17700,9.0
782307,003228198080822116364_1122008510.dem,de_cbble,5,535.6030000000002,Terrorist,CounterTerrorist,23,B,AK47,300,Terrorist,722.0,745.0,554.0,665.0,NORMAL,21500,17700,9.0
782308,003228198080822116364_1122008510.dem,de_cbble,5,535.8218,Terrorist,CounterTerrorist,15,B,MP7,600,Terrorist,692.0,680.0,490.0,663.0,NORMAL,21500,17700,9.0
782309,003228198080822116364_1122008510.dem,de_cbble,5,536.0718,Terrorist,CounterTerrorist,15,B,MP7,600,Terrorist,692.0,680.0,492.0,663.0,NORMAL,21500,17700,9.0
782310,003228198080822116364_1122008510.dem,de_cbble,5,548.3228,Terrorist,CounterTerrorist,24,B,UMP,600,Terrorist,455.0,610.0,458.0,626.0,NORMAL,21500,17700,9.0
782311,003228198080822116364_1122008510.dem,de_cbble,5,548.3853,CounterTerrorist,Terrorist,28,B,M4A1,300,Terrorist,459.0,625.0,455.0,610.0,NORMAL,21500,17700,9.0
782312,003228198080822116364_1122008510.dem,de_cbble,5,548.5103,CounterTerrorist,Terrorist,23,B,M4A1,300,Terrorist,459.0,625.0,454.0,610.0,NORMAL,21500,17700,9.0
782313,003228198080822116364_1122008510.dem,de_cbble,5,548.604,Terrorist,CounterTerrorist,21,B,UMP,600,Terrorist,454.0,610.0,459.0,625.0,NORMAL,21500,17700,9.0
782314,003228198080822116364_1122008510.dem,de_cbble,5,548.604,CounterTerrorist,Terrorist,28,B,M4A1,300,Terrorist,459.0,625.0,454.0,610.0,NORMAL,21500,17700,9.0
782315,003228198080822116364_1122008510.dem,de_cbble,5,548.6665,Terrorist,CounterTerrorist,26,B,UMP,600,Terrorist,454.0,610.0,459.0,625.0,NORMAL,21500,17700,9.0
782316,003228198080822116364_1122008510.dem,de_cbble,5,548.729,CounterTerrorist,Terrorist,21,B,M4A1,300,Terrorist,459.0,625.0,455.0,610.0,NORMAL,21500,17700,9.0
782317,003228198080822116364_1122008510.dem,de_cbble,5,549.2603,Terrorist,CounterTerrorist,17,B,AK47,300,Terrorist,711.0,623.0,522.0,683.0,NORMAL,21500,17700,9.0
782318,003228198080822116364_1122008510.dem,de_cbble,5,551.2917,Terrorist,CounterTerrorist,14,B,MP7,600,Terrorist,611.0,690.0,519.0,685.0,NORMAL,21500,17700,9.0
782319,003228198080822116364_1122008510.dem,de_cbble,5,557.3859,Terrorist,CounterTerrorist,26,B,AK47,300,Terrorist,695.0,565.0,512.0,623.0,NORMAL,21500,17700,9.0
782320,003228198080822116364_1122008510.dem,de_cbble,5,557.6984,Terrorist,CounterTerrorist,3,B,AK47,300,Terrorist,695.0,565.0,511.0,622.0,NORMAL,21500,17700,9.0
782321,003228198080822116364_1122008510.dem,de_cbble,6,629.0164,Terrorist,CounterTerrorist,100,,AK47,300,Terrorist,496.0,554.0,528.0,629.0,NORMAL,23700,22000,9.0
782322,003228198080822116364_1122008510.dem,de_cbble,6,630.2977,CounterTerrorist,Terrorist,23,,M4A4,300,Terrorist,736.0,554.0,540.0,523.0,NORMAL,23700,22000,9.0
782323,003228198080822116364_1122008510.dem,de_cbble,6,630.4227,CounterTerrorist,Terrorist,21,,M4A4,300,Terrorist,736.0,554.0,540.0,523.0,NORMAL,23700,22000,9.0
782324,003228198080822116364_1122008510.dem,de_cbble,6,630.4852,Terrorist,CounterTerrorist,26,,AK47,300,Terrorist,540.0,523.0,736.0,554.0,NORMAL,23700,22000,9.0
782325,003228198080822116364_1122008510.dem,de_cbble,6,630.6727,Terrorist,CounterTerrorist,74,,AK47,300,Terrorist,540.0,523.0,736.0,554.0,NORMAL,23700,22000,9.0
782326,003228198080822116364_1122008510.dem,de_cbble,6,635.7356,Terrorist,CounterTerrorist,57,,AK47,300,Terrorist,661.0,538.0,706.0,563.0,NORMAL,23700,22000,9.0
782327,003228198080822116364_1122008510.dem,de_cbble,6,636.2044,Terrorist,CounterTerrorist,26,,AK47,300,Terrorist,514.0,564.0,455.0,615.0,NORMAL,23700,22000,9.0
782328,003228198080822116364_1122008510.dem,de_cbble,6,636.3294,Terrorist,CounterTerrorist,34,,AK47,300,Terrorist,514.0,564.0,454.0,614.0,NORMAL,23700,22000,9.0
782329,003228198080822116364_1122008510.dem,de_cbble,6,636.6107,Terrorist,CounterTerrorist,34,,AK47,300,Terrorist,514.0,564.0,454.0,614.0,NORMAL,23700,22000,9.0
782330,003228198080822116364_1122008510.dem,de_cbble,6,636.7044,Terrorist,CounterTerrorist,6,,AK47,300,Terrorist,514.0,564.0,454.0,614.0,NORMAL,23700,22000,9.0
782331,003228198080822116364_1122008510.dem,de_cbble,6,637.5482,CounterTerrorist,Terrorist,20,,P90,300,Terrorist,132.0,530.0,90.0,539.0,NORMAL,23700,22000,9.0
782332,003228198080822116364_1122008510.dem,de_cbble,6,637.6419999999998,CounterTerrorist,Terrorist,16,,P90,300,Terrorist,130.0,530.0,91.0,541.0,NORMAL,23700,22000,9.0
782333,003228198080822116364_1122008510.dem,de_cbble,6,637.7045,CounterTerrorist,Terrorist,20,,P90,300,Terrorist,128.0,530.0,91.0,542.0,NORMAL,23700,22000,9.0
782334,003228198080822116364_1122008510.dem,de_cbble,6,637.9233,CounterTerrorist,Terrorist,16,,P90,300,Terrorist,121.0,531.0,91.0,544.0,NORMAL,23700,22000,9.0
782335,003228198080822116364_1122008510.dem,de_cbble,6,637.9858,CounterTerrorist,Terrorist,17,,P90,300,Terrorist,119.0,532.0,91.0,544.0,NORMAL,23700,22000,9.0
782336,003228198080822116364_1122008510.dem,de_cbble,6,638.0483,CounterTerrorist,Terrorist,11,,P90,300,Terrorist,118.0,533.0,91.0,545.0,NORMAL,23700,22000,9.0
782337,003228198080822116364_1122008510.dem,de_cbble,6,658.3623,Terrorist,CounterTerrorist,24,,MP7,600,Terrorist,101.0,477.0,116.0,553.0,NORMAL,23700,22000,9.0
782338,003228198080822116364_1122008510.dem,de_cbble,6,658.6123,CounterTerrorist,Terrorist,15,,P90,300,Terrorist,115.0,550.0,101.0,478.0,NORMAL,23700,22000,9.0
782339,003228198080822116364_1122008510.dem,de_cbble,6,658.9249,Terrorist,CounterTerrorist,25,,MP7,600,Terrorist,101.0,478.0,113.0,548.0,NORMAL,23700,22000,9.0
782340,003228198080822116364_1122008510.dem,de_cbble,6,658.9561,Terrorist,CounterTerrorist,35,,AK47,300,Terrorist,121.0,526.0,113.0,548.0,NORMAL,23700,22000,9.0
782341,003228198080822116364_1122008510.dem,de_cbble,6,659.0186,Terrorist,CounterTerrorist,16,,MP7,600,Terrorist,101.0,478.0,113.0,548.0,NORMAL,23700,22000,9.0
782342,003228198080822116364_1122008510.dem,de_cbble,6,677.0512,Terrorist,Terrorist,45,A,HE,300,Terrorist,260.0,755.0,261.0,527.0,NORMAL,23700,22000,9.0
782343,003228198080822116364_1122008510.dem,de_cbble,6,717.4293,None,Terrorist,38,A,Unknown,0,Terrorist,640.0,508.0,640.0,508.0,NORMAL,23700,22000,9.0
782344,003228198080822116364_1122008510.dem,de_cbble,7,752.7132,CounterTerrorist,Terrorist,62,,USP,300,Terrorist,275.0,399.0,374.0,390.0,ECO,7900,25500,9.0
782345,003228198080822116364_1122008510.dem,de_cbble,7,753.0569,CounterTerrorist,Terrorist,15,,USP,300,Terrorist,275.0,400.0,375.0,390.0,ECO,7900,25500,9.0
782346,003228198080822116364_1122008510.dem,de_cbble,7,755.2759,Terrorist,CounterTerrorist,43,,AK47,300,Terrorist,399.0,369.0,325.0,295.0,ECO,7900,25500,9.0
782347,003228198080822116364_1122008510.dem,de_cbble,7,755.3384,Terrorist,CounterTerrorist,35,,AK47,300,Terrorist,399.0,369.0,325.0,296.0,ECO,7900,25500,9.0
782348,003228198080822116364_1122008510.dem,de_cbble,7,755.7447,Terrorist,CounterTerrorist,22,,AK47,300,Terrorist,399.0,369.0,328.0,300.0,ECO,7900,25500,9.0
782349,003228198080822116364_1122008510.dem,de_cbble,7,758.3074,Terrorist,CounterTerrorist,25,,Glock,300,Terrorist,375.0,375.0,374.0,441.0,ECO,7900,25500,9.0
