,id,file,map,round,seconds,att_side,vic_side,hp_dmg,arm_dmg,bomb_site,hitbox,wp,wp_type,award,winner_side,att_rank,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank
293,293,003201673717864202280_0171883906.dem,de_dust2,13,1267.35,Terrorist,CounterTerrorist,49,7,,Head,AK47,Rifle,300,CounterTerrorist,13,16,903.0,526.0,810.0,125.0,NORMAL,19350,20500,16.0
294,294,003201673717864202280_0171883906.dem,de_dust2,13,1270.945,Terrorist,CounterTerrorist,51,1,,Chest,AWP,Sniper,100,CounterTerrorist,18,16,863.0,692.0,811.0,105.0,NORMAL,19350,20500,16.0
295,295,003201673717864202280_0171883906.dem,de_dust2,13,1275.071,CounterTerrorist,Terrorist,100,1,,Chest,AWP,Sniper,100,CounterTerrorist,18,17,383.0,304.0,867.0,263.0,NORMAL,19350,20500,16.0
296,296,003201673717864202280_0171883906.dem,de_dust2,13,1279.228,Terrorist,CounterTerrorist,27,4,,Chest,AK47,Rifle,300,CounterTerrorist,13,16,694.0,681.0,694.0,703.0,NORMAL,19350,20500,16.0
297,297,003201673717864202280_0171883906.dem,de_dust2,13,1279.54,Terrorist,CounterTerrorist,27,4,,Chest,AK47,Rifle,300,CounterTerrorist,13,16,702.0,683.0,699.0,702.0,NORMAL,19350,20500,16.0
298,298,003201673717864202280_0171883906.dem,de_dust2,13,1279.728,Terrorist,CounterTerrorist,27,4,,Chest,AK47,Rifle,300,CounterTerrorist,13,16,702.0,683.0,697.0,701.0,NORMAL,19350,20500,16.0
299,299,003201673717864202280_0171883906.dem,de_dust2,13,1279.822,Terrorist,CounterTerrorist,19,4,,RightArm,AK47,Rifle,300,CounterTerrorist,13,16,702.0,683.0,695.0,701.0,NORMAL,19350,20500,16.0
300,300,003201673717864202280_0171883906.dem,de_dust2,13,1297.106,CounterTerrorist,Terrorist,100,3,,Head,AWP,Sniper,100,CounterTerrorist,18,18,414.0,238.0,530.0,680.0,NORMAL,19350,20500,16.0
301,301,003201673717864202280_0171883906.dem,de_dust2,13,1299.732,CounterTerrorist,Terrorist,100,1,,Chest,AWP,Sniper,100,CounterTerrorist,18,13,418.0,237.0,490.0,526.0,NORMAL,19350,20500,16.0
302,302,003201673717864202280_0171883906.dem,de_dust2,14,1339.552,Terrorist,CounterTerrorist,20,1,,Stomach,Tec9,Pistol,300,Terrorist,17,18,487.0,487.0,394.0,226.0,ECO,21950,8200,16.0
303,303,003201673717864202280_0171883906.dem,de_dust2,14,1341.7720000000004,Terrorist,CounterTerrorist,100,7,,Head,Deagle,Pistol,300,Terrorist,18,16,179.0,555.0,129.0,524.0,ECO,21950,8200,16.0
304,304,003201673717864202280_0171883906.dem,de_dust2,14,1341.99,Terrorist,CounterTerrorist,24,1,,Stomach,Tec9,Pistol,300,Terrorist,17,16,453.0,381.0,364.0,196.0,ECO,21950,8200,16.0
305,305,003201673717864202280_0171883906.dem,de_dust2,14,1342.2720000000004,Terrorist,CounterTerrorist,19,1,,Chest,Tec9,Pistol,300,Terrorist,17,16,463.0,372.0,362.0,200.0,ECO,21950,8200,16.0
306,306,003201673717864202280_0171883906.dem,de_dust2,14,1342.866,Terrorist,CounterTerrorist,16,0,,LeftLeg,Tec9,Pistol,300,Terrorist,17,16,471.0,368.0,355.0,208.0,ECO,21950,8200,16.0
307,307,003201673717864202280_0171883906.dem,de_dust2,14,1343.0220000000004,Terrorist,CounterTerrorist,41,4,,Head,Tec9,Pistol,300,Terrorist,17,16,469.0,369.0,354.0,209.0,ECO,21950,8200,16.0
308,308,003201673717864202280_0171883906.dem,de_dust2,14,1346.898,CounterTerrorist,Terrorist,42,1,,Chest,Deagle,Pistol,300,Terrorist,18,17,294.0,277.0,466.0,312.0,ECO,21950,8200,16.0
309,309,003201673717864202280_0171883906.dem,de_dust2,14,1347.179,Terrorist,CounterTerrorist,28,1,,Stomach,Tec9,Pistol,300,Terrorist,17,18,419.0,292.0,282.0,283.0,ECO,21950,8200,16.0
310,310,003201673717864202280_0171883906.dem,de_dust2,14,1347.304,CounterTerrorist,Terrorist,48,0,,RightArm,Deagle,Pistol,300,Terrorist,18,17,281.0,285.0,415.0,287.0,ECO,21950,8200,16.0
311,311,003201673717864202280_0171883906.dem,de_dust2,14,1349.211,Terrorist,CounterTerrorist,35,1,,Stomach,Tec9,Pistol,300,Terrorist,17,16,431.0,356.0,426.0,379.0,ECO,21950,8200,16.0
312,312,003201673717864202280_0171883906.dem,de_dust2,14,1349.3670000000004,Terrorist,CounterTerrorist,28,1,,Chest,Tec9,Pistol,300,Terrorist,17,16,438.0,355.0,429.0,378.0,ECO,21950,8200,16.0
313,313,003201673717864202280_0171883906.dem,de_dust2,14,1349.523,Terrorist,CounterTerrorist,28,1,,Chest,Tec9,Pistol,300,Terrorist,17,16,447.0,356.0,433.0,378.0,ECO,21950,8200,16.0
314,314,003201673717864202280_0171883906.dem,de_dust2,14,1349.586,Terrorist,CounterTerrorist,24,1,,Chest,Tec9,Pistol,300,Terrorist,17,18,344.0,237.0,284.0,307.0,ECO,21950,8200,16.0
315,315,003201673717864202280_0171883906.dem,de_dust2,14,1349.7420000000004,Terrorist,CounterTerrorist,28,5,,Head,Tec9,Pistol,300,Terrorist,17,18,345.0,238.0,282.0,304.0,ECO,21950,8200,16.0
316,316,003201673717864202280_0171883906.dem,de_dust2,14,1350.211,CounterTerrorist,Terrorist,54,1,,Chest,Deagle,Pistol,300,Terrorist,16,17,434.0,380.0,475.0,366.0,ECO,21950,8200,16.0
317,317,003201673717864202280_0171883906.dem,de_dust2,14,1350.305,Terrorist,CounterTerrorist,9,5,,Head,Tec9,Pistol,300,Terrorist,17,16,476.0,363.0,433.0,377.0,ECO,21950,8200,16.0
318,318,003201673717864202280_0171883906.dem,de_dust2,14,1353.524,Terrorist,CounterTerrorist,100,0,,Head,P250,Pistol,300,Terrorist,13,17,640.0,307.0,857.0,275.0,ECO,21950,8200,16.0
319,319,003201673717864202280_0171883906.dem,de_dust2,14,1356.868,Terrorist,Terrorist,19,0,,Stomach,Deagle,Pistol,300,Terrorist,17,13,656.0,292.0,763.0,279.0,ECO,21950,8200,16.0
320,320,003201673717864202280_0171883906.dem,de_dust2,15,1395.689,CounterTerrorist,Terrorist,1,0,,Generic,HE,Grenade,300,Terrorist,16,17,591.0,441.0,368.0,454.0,ECO,8350,25450,16.0
321,321,003201673717864202280_0171883906.dem,de_dust2,15,1396.126,CounterTerrorist,Terrorist,24,8,,Generic,HE,Grenade,300,Terrorist,16,17,576.0,447.0,335.0,457.0,ECO,8350,25450,16.0
322,322,003201673717864202280_0171883906.dem,de_dust2,15,1396.126,CounterTerrorist,Terrorist,58,19,,Generic,HE,Grenade,300,Terrorist,16,17,576.0,447.0,371.0,455.0,ECO,8350,25450,16.0
323,323,003201673717864202280_0171883906.dem,de_dust2,15,1401.721,Terrorist,CounterTerrorist,27,3,,Chest,AK47,Rifle,300,Terrorist,17,16,381.0,454.0,520.0,456.0,ECO,8350,25450,16.0
324,324,003201673717864202280_0171883906.dem,de_dust2,15,1401.815,Terrorist,CounterTerrorist,73,15,,Head,AK47,Rifle,300,Terrorist,17,16,381.0,454.0,521.0,456.0,ECO,8350,25450,16.0
325,325,003201673717864202280_0171883906.dem,de_dust2,15,1405.378,CounterTerrorist,Terrorist,41,13,,Generic,HE,Grenade,300,Terrorist,16,17,441.0,367.0,399.0,433.0,ECO,8350,25450,16.0
326,326,003201673717864202280_0171883906.dem,de_dust2,15,1411.88,CounterTerrorist,Terrorist,22,4,,Chest,M4A1,Rifle,300,Terrorist,18,17,389.0,222.0,507.0,508.0,ECO,8350,25450,16.0
327,327,003201673717864202280_0171883906.dem,de_dust2,15,1412.286,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,Terrorist,17,18,505.0,508.0,387.0,223.0,ECO,8350,25450,16.0
328,328,003201673717864202280_0171883906.dem,de_dust2,15,1412.411,Terrorist,CounterTerrorist,26,3,,Chest,AK47,Rifle,300,Terrorist,17,18,504.0,508.0,386.0,223.0,ECO,8350,25450,16.0
329,329,003201673717864202280_0171883906.dem,de_dust2,15,1412.442,CounterTerrorist,Terrorist,78,19,,Head,M4A1,Rifle,300,Terrorist,18,17,386.0,223.0,504.0,508.0,ECO,8350,25450,16.0
330,330,003201673717864202280_0171883906.dem,de_dust2,15,1414.911,Terrorist,CounterTerrorist,18,6,,Generic,HE,Grenade,300,Terrorist,17,16,446.0,570.0,424.0,365.0,ECO,8350,25450,16.0
331,331,003201673717864202280_0171883906.dem,de_dust2,15,1427.0079999999996,Terrorist,CounterTerrorist,21,7,,Generic,HE,Grenade,300,Terrorist,13,18,236.0,320.0,297.0,274.0,ECO,8350,25450,16.0
332,332,003201673717864202280_0171883906.dem,de_dust2,15,1428.821,Terrorist,CounterTerrorist,25,6,,Stomach,UMP,SMG,600,Terrorist,17,16,317.0,472.0,377.0,434.0,ECO,8350,25450,16.0
333,333,003201673717864202280_0171883906.dem,de_dust2,15,1429.102,Terrorist,CounterTerrorist,25,6,,Stomach,UMP,SMG,600,Terrorist,17,16,315.0,463.0,373.0,431.0,ECO,8350,25450,16.0
334,334,003201673717864202280_0171883906.dem,de_dust2,15,1429.196,Terrorist,CounterTerrorist,20,5,,Chest,UMP,SMG,600,Terrorist,17,16,314.0,459.0,373.0,432.0,ECO,8350,25450,16.0
335,335,003201673717864202280_0171883906.dem,de_dust2,15,1429.477,Terrorist,CounterTerrorist,12,5,,Chest,UMP,SMG,600,Terrorist,17,16,308.0,448.0,375.0,435.0,ECO,8350,25450,16.0
336,336,003201673717864202280_0171883906.dem,de_dust2,15,1437.072,None,CounterTerrorist,5,0,B,Generic,Unknown,Unkown,0,Terrorist,0,16,551.0,768.0,551.0,768.0,ECO,8350,25450,16.0
337,337,003201673717864202280_0171883906.dem,de_dust2,15,1452.7320000000002,CounterTerrorist,Terrorist,28,6,B,Stomach,M4A1,Rifle,300,Terrorist,18,18,334.0,289.0,106.0,247.0,ECO,8350,25450,16.0
338,338,003201673717864202280_0171883906.dem,de_dust2,15,1453.044,CounterTerrorist,Terrorist,24,0,B,RightLeg,M4A1,Rifle,300,Terrorist,18,18,334.0,289.0,107.0,242.0,ECO,8350,25450,16.0
339,339,003201673717864202280_0171883906.dem,de_dust2,15,1453.138,CounterTerrorist,Terrorist,24,0,B,RightLeg,M4A1,Rifle,300,Terrorist,18,18,334.0,289.0,108.0,241.0,ECO,8350,25450,16.0
340,340,003201673717864202280_0171883906.dem,de_dust2,15,1453.2320000000002,CounterTerrorist,Terrorist,24,0,B,RightLeg,M4A1,Rifle,300,Terrorist,18,18,334.0,289.0,109.0,241.0,ECO,8350,25450,16.0
341,341,003201673717864202280_0171883906.dem,de_dust2,15,1454.763,Terrorist,CounterTerrorist,22,4,B,Chest,M4A1,Rifle,300,Terrorist,13,16,171.0,176.0,285.0,178.0,ECO,8350,25450,16.0
342,342,003201673717864202280_0171883906.dem,de_dust2,15,1454.9820000000002,Terrorist,CounterTerrorist,73,19,B,Head,M4A1,Rifle,300,Terrorist,13,16,171.0,178.0,281.0,178.0,ECO,8350,25450,16.0
343,343,003201673717864202280_0171883906.dem,de_dust2,15,1457.014,Terrorist,CounterTerrorist,32,0,B,RightArm,M4A1,Rifle,300,Terrorist,13,17,174.0,207.0,277.0,297.0,ECO,8350,25450,16.0
344,344,003201673717864202280_0171883906.dem,de_dust2,15,1457.295,Terrorist,CounterTerrorist,40,0,B,Stomach,M4A1,Rifle,300,Terrorist,13,17,174.0,207.0,276.0,298.0,ECO,8350,25450,16.0
345,345,003201673717864202280_0171883906.dem,de_dust2,15,1457.42,Terrorist,CounterTerrorist,28,0,B,RightArm,M4A1,Rifle,300,Terrorist,13,17,174.0,207.0,275.0,299.0,ECO,8350,25450,16.0
346,346,003201673717864202280_0171883906.dem,de_dust2,15,1462.921,CounterTerrorist,Terrorist,41,19,B,Head,M4A1,Rifle,300,Terrorist,18,17,291.0,253.0,429.0,311.0,ECO,8350,25450,16.0
347,347,003201673717864202280_0171883906.dem,de_dust2,15,1466.984,Terrorist,CounterTerrorist,27,6,B,Head,Deagle,Pistol,300,Terrorist,13,18,150.0,200.0,263.0,287.0,ECO,8350,25450,16.0
348,348,003201673717864202280_0171883906.dem,de_dust2,15,1477.5179999999998,None,Terrorist,100,99,B,Generic,Unknown,Unkown,0,Terrorist,0,13,551.0,768.0,551.0,768.0,ECO,8350,25450,16.0
349,349,003201673717864202280_0171883906.dem,de_dust2,15,1477.5179999999998,None,Terrorist,35,77,B,Generic,Unknown,Unkown,0,Terrorist,0,17,551.0,768.0,551.0,768.0,ECO,8350,25450,16.0
350,350,003201673717864202280_0171883906.dem,de_dust2,16,1510.0870000000002,Terrorist,CounterTerrorist,12,7,,Stomach,Glock,Pistol,300,CounterTerrorist,16,17,102.0,498.0,130.0,209.0,PISTOL_ROUND,4150,2950,16.0
351,351,003201673717864202280_0171883906.dem,de_dust2,16,1510.806,CounterTerrorist,Terrorist,13,6,,Chest,USP,Pistol,300,CounterTerrorist,17,16,135.0,209.0,106.0,498.0,PISTOL_ROUND,4150,2950,16.0
352,352,003201673717864202280_0171883906.dem,de_dust2,16,1511.056,CounterTerrorist,Terrorist,13,6,,Chest,USP,Pistol,300,CounterTerrorist,17,16,133.0,209.0,109.0,498.0,PISTOL_ROUND,4150,2950,16.0
353,353,003201673717864202280_0171883906.dem,de_dust2,16,1511.931,CounterTerrorist,Terrorist,20,0,,RightLeg,USP,Pistol,300,CounterTerrorist,17,16,123.0,208.0,108.0,498.0,PISTOL_ROUND,4150,2950,16.0
354,354,003201673717864202280_0171883906.dem,de_dust2,16,1514.901,Terrorist,CounterTerrorist,9,5,,Chest,Glock,Pistol,300,CounterTerrorist,16,17,97.0,498.0,144.0,161.0,PISTOL_ROUND,4150,2950,16.0
355,355,003201673717864202280_0171883906.dem,de_dust2,16,1515.151,CounterTerrorist,Terrorist,13,6,,Chest,USP,Pistol,300,CounterTerrorist,17,16,141.0,156.0,96.0,498.0,PISTOL_ROUND,4150,2950,16.0
356,356,003201673717864202280_0171883906.dem,de_dust2,16,1516.088,CounterTerrorist,Terrorist,5,1,,Generic,HE,Grenade,300,CounterTerrorist,18,17,220.0,257.0,122.0,455.0,PISTOL_ROUND,4150,2950,16.0
357,357,003201673717864202280_0171883906.dem,de_dust2,16,1517.307,Terrorist,CounterTerrorist,24,3,,LeftArm,P250,Pistol,300,CounterTerrorist,16,13,718.0,794.0,670.0,721.0,PISTOL_ROUND,4150,2950,16.0
358,358,003201673717864202280_0171883906.dem,de_dust2,16,1517.932,Terrorist,CounterTerrorist,24,3,,Chest,P250,Pistol,300,CounterTerrorist,16,13,718.0,795.0,656.0,729.0,PISTOL_ROUND,4150,2950,16.0
359,359,003201673717864202280_0171883906.dem,de_dust2,16,1518.589,CounterTerrorist,Terrorist,100,0,,Head,P2000,Pistol,300,CounterTerrorist,13,16,654.0,721.0,718.0,796.0,PISTOL_ROUND,4150,2950,16.0
360,360,003201673717864202280_0171883906.dem,de_dust2,16,1519.714,Terrorist,CounterTerrorist,13,7,,Stomach,Glock,Pistol,300,CounterTerrorist,16,17,426.0,310.0,613.0,277.0,PISTOL_ROUND,4150,2950,16.0
361,361,003201673717864202280_0171883906.dem,de_dust2,16,1520.089,CounterTerrorist,Terrorist,18,9,,Stomach,USP,Pistol,300,CounterTerrorist,17,16,606.0,271.0,429.0,326.0,PISTOL_ROUND,4150,2950,16.0
362,362,003201673717864202280_0171883906.dem,de_dust2,16,1520.339,CounterTerrorist,Terrorist,18,9,,Stomach,USP,Pistol,300,CounterTerrorist,17,16,604.0,264.0,429.0,326.0,PISTOL_ROUND,4150,2950,16.0
363,363,003201673717864202280_0171883906.dem,de_dust2,16,1520.527,CounterTerrorist,Terrorist,64,0,,Head,USP,Pistol,300,CounterTerrorist,17,16,605.0,267.0,431.0,330.0,PISTOL_ROUND,4150,2950,16.0
364,364,003201673717864202280_0171883906.dem,de_dust2,16,1524.934,CounterTerrorist,Terrorist,16,8,,Chest,USP,Pistol,300,CounterTerrorist,17,18,484.0,304.0,465.0,390.0,PISTOL_ROUND,4150,2950,16.0
365,365,003201673717864202280_0171883906.dem,de_dust2,16,1525.309,CounterTerrorist,Terrorist,20,10,,Stomach,USP,Pistol,300,CounterTerrorist,17,18,478.0,308.0,469.0,391.0,PISTOL_ROUND,4150,2950,16.0
366,366,003201673717864202280_0171883906.dem,de_dust2,16,1525.559,Terrorist,CounterTerrorist,12,6,,Chest,Glock,Pistol,300,CounterTerrorist,18,17,466.0,391.0,466.0,307.0,PISTOL_ROUND,4150,2950,16.0
367,367,003201673717864202280_0171883906.dem,de_dust2,16,1525.6529999999998,CounterTerrorist,Terrorist,16,8,,Chest,USP,Pistol,300,CounterTerrorist,17,18,464.0,307.0,464.0,391.0,PISTOL_ROUND,4150,2950,16.0
368,368,003201673717864202280_0171883906.dem,de_dust2,16,1525.996,CounterTerrorist,Terrorist,48,0,,Head,USP,Pistol,300,CounterTerrorist,17,18,469.0,307.0,462.0,390.0,PISTOL_ROUND,4150,2950,16.0
369,369,003201673717864202280_0171883906.dem,de_dust2,16,1528.559,Terrorist,CounterTerrorist,75,0,,Head,Glock,Pistol,300,CounterTerrorist,17,17,437.0,384.0,468.0,307.0,PISTOL_ROUND,4150,2950,16.0
370,370,003201673717864202280_0171883906.dem,de_dust2,16,1530.904,Terrorist,CounterTerrorist,8,4,,Chest,Glock,Pistol,300,CounterTerrorist,16,13,467.0,431.0,458.0,904.0,PISTOL_ROUND,4150,2950,16.0
371,371,003201673717864202280_0171883906.dem,de_dust2,16,1531.122,Terrorist,CounterTerrorist,8,4,,Chest,Glock,Pistol,300,CounterTerrorist,16,13,469.0,431.0,455.0,904.0,PISTOL_ROUND,4150,2950,16.0
372,372,003201673717864202280_0171883906.dem,de_dust2,16,1536.78,CounterTerrorist,Terrorist,95,0,,Head,USP,Pistol,300,CounterTerrorist,17,17,399.0,245.0,456.0,346.0,PISTOL_ROUND,4150,2950,16.0
373,373,003201673717864202280_0171883906.dem,de_dust2,16,1538.874,CounterTerrorist,Terrorist,19,9,,Stomach,USP,Pistol,300,CounterTerrorist,17,16,427.0,258.0,425.0,386.0,PISTOL_ROUND,4150,2950,16.0
374,374,003201673717864202280_0171883906.dem,de_dust2,16,1539.5929999999996,CounterTerrorist,Terrorist,1,0,,Chest,USP,Pistol,300,CounterTerrorist,17,16,513.0,457.0,443.0,377.0,PISTOL_ROUND,4150,2950,16.0
375,375,003201673717864202280_0171883906.dem,de_dust2,16,1539.874,Terrorist,CounterTerrorist,11,6,,Chest,Glock,Pistol,300,CounterTerrorist,16,17,451.0,376.0,421.0,280.0,PISTOL_ROUND,4150,2950,16.0
376,376,003201673717864202280_0171883906.dem,de_dust2,16,1543.344,CounterTerrorist,Terrorist,19,9,,Stomach,USP,Pistol,300,CounterTerrorist,17,16,384.0,294.0,512.0,300.0,PISTOL_ROUND,4150,2950,16.0
377,377,003201673717864202280_0171883906.dem,de_dust2,16,1543.813,Terrorist,CounterTerrorist,33,0,,Chest,USP,Pistol,300,CounterTerrorist,16,17,525.0,299.0,496.0,312.0,PISTOL_ROUND,4150,2950,16.0
378,378,003201673717864202280_0171883906.dem,de_dust2,16,1543.969,Terrorist,CounterTerrorist,25,0,,LeftLeg,USP,Pistol,300,CounterTerrorist,16,17,530.0,299.0,501.0,307.0,PISTOL_ROUND,4150,2950,16.0
379,379,003201673717864202280_0171883906.dem,de_dust2,16,1544.156,Terrorist,CounterTerrorist,25,0,,RightLeg,USP,Pistol,300,CounterTerrorist,16,17,537.0,298.0,510.0,301.0,PISTOL_ROUND,4150,2950,16.0
380,380,003201673717864202280_0171883906.dem,de_dust2,16,1544.313,Terrorist,CounterTerrorist,17,0,,Chest,USP,Pistol,300,CounterTerrorist,16,17,544.0,296.0,517.0,300.0,PISTOL_ROUND,4150,2950,16.0
381,381,003201673717864202280_0171883906.dem,de_dust2,16,1545.9070000000004,Terrorist,CounterTerrorist,19,9,,Stomach,USP,Pistol,300,CounterTerrorist,16,17,576.0,275.0,449.0,327.0,PISTOL_ROUND,4150,2950,16.0
382,382,003201673717864202280_0171883906.dem,de_dust2,16,1546.219,Terrorist,CounterTerrorist,23,0,,RightLeg,USP,Pistol,300,CounterTerrorist,16,17,583.0,271.0,450.0,340.0,PISTOL_ROUND,4150,2950,16.0
383,383,003201673717864202280_0171883906.dem,de_dust2,16,1546.501,Terrorist,CounterTerrorist,15,7,,Chest,USP,Pistol,300,CounterTerrorist,16,17,586.0,265.0,460.0,344.0,PISTOL_ROUND,4150,2950,16.0
384,384,003201673717864202280_0171883906.dem,de_dust2,16,1551.2520000000004,Terrorist,CounterTerrorist,11,8,,Chest,USP,Pistol,300,CounterTerrorist,16,17,604.0,292.0,531.0,269.0,PISTOL_ROUND,4150,2950,16.0
385,385,003201673717864202280_0171883906.dem,de_dust2,16,1552.471,None,CounterTerrorist,23,0,,Generic,Unknown,Unkown,0,CounterTerrorist,0,13,551.0,768.0,551.0,768.0,PISTOL_ROUND,4150,2950,16.0
386,386,003201673717864202280_0171883906.dem,de_dust2,16,1554.846,Terrorist,CounterTerrorist,13,10,,Stomach,USP,Pistol,300,CounterTerrorist,16,13,592.0,211.0,580.0,241.0,PISTOL_ROUND,4150,2950,16.0
387,387,003201673717864202280_0171883906.dem,de_dust2,16,1560.879,Terrorist,CounterTerrorist,2,0,,Chest,P2000,Pistol,300,CounterTerrorist,16,18,529.0,298.0,281.0,292.0,PISTOL_ROUND,4150,2950,16.0
388,388,003201673717864202280_0171883906.dem,de_dust2,16,1560.91,CounterTerrorist,Terrorist,2,0,,Head,USP,Pistol,300,CounterTerrorist,18,16,281.0,292.0,529.0,297.0,PISTOL_ROUND,4150,2950,16.0
389,389,003201673717864202280_0171883906.dem,de_dust2,17,1592.5410000000004,CounterTerrorist,Terrorist,16,4,,Chest,UMP,SMG,600,Terrorist,17,18,856.0,508.0,681.0,620.0,SEMI_ECO,16750,6750,16.0
390,390,003201673717864202280_0171883906.dem,de_dust2,17,1592.823,CounterTerrorist,Terrorist,33,0,,RightLeg,Scout,Sniper,300,Terrorist,17,17,422.0,225.0,499.0,674.0,SEMI_ECO,16750,6750,16.0
391,391,003201673717864202280_0171883906.dem,de_dust2,17,1593.385,Terrorist,CounterTerrorist,39,1,,Chest,Deagle,Pistol,300,Terrorist,18,17,679.0,618.0,843.0,487.0,SEMI_ECO,16750,6750,16.0
392,392,003201673717864202280_0171883906.dem,de_dust2,17,1593.573,CounterTerrorist,Terrorist,21,5,,Stomach,UMP,SMG,600,Terrorist,17,18,843.0,488.0,680.0,619.0,SEMI_ECO,16750,6750,16.0
393,393,003201673717864202280_0171883906.dem,de_dust2,17,1594.198,CounterTerrorist,Terrorist,3,0,,Stomach,UMP,SMG,600,Terrorist,17,18,842.0,487.0,681.0,620.0,SEMI_ECO,16750,6750,16.0
394,394,003201673717864202280_0171883906.dem,de_dust2,17,1594.26,Terrorist,CounterTerrorist,61,5,,Head,Deagle,Pistol,300,Terrorist,18,17,680.0,619.0,842.0,487.0,SEMI_ECO,16750,6750,16.0
395,395,003201673717864202280_0171883906.dem,de_dust2,17,1600.168,CounterTerrorist,Terrorist,17,5,,Stomach,MP7,SMG,600,Terrorist,17,16,887.0,495.0,710.0,557.0,SEMI_ECO,16750,6750,16.0
396,396,003201673717864202280_0171883906.dem,de_dust2,17,1600.386,Terrorist,CounterTerrorist,41,1,,Chest,Deagle,Pistol,300,Terrorist,16,17,710.0,556.0,890.0,502.0,SEMI_ECO,16750,6750,16.0
397,397,003201673717864202280_0171883906.dem,de_dust2,17,1600.48,CounterTerrorist,Terrorist,13,4,,Chest,MP7,SMG,600,Terrorist,17,16,890.0,503.0,710.0,556.0,SEMI_ECO,16750,6750,16.0
398,398,003201673717864202280_0171883906.dem,de_dust2,17,1600.668,Terrorist,CounterTerrorist,59,7,,Head,Deagle,Pistol,300,Terrorist,18,17,781.0,504.0,889.0,500.0,SEMI_ECO,16750,6750,16.0
399,399,003201673717864202280_0171883906.dem,de_dust2,17,1601.355,CounterTerrorist,Terrorist,58,0,,Stomach,Scout,Sniper,300,Terrorist,17,17,475.0,238.0,467.0,619.0,SEMI_ECO,16750,6750,16.0
400,400,003201673717864202280_0171883906.dem,de_dust2,17,1606.356,CounterTerrorist,Terrorist,9,0,,Chest,Scout,Sniper,300,Terrorist,17,17,414.0,241.0,491.0,492.0,SEMI_ECO,16750,6750,16.0
401,401,003201673717864202280_0171883906.dem,de_dust2,17,1606.794,Terrorist,CounterTerrorist,26,1,,Chest,Tec9,Pistol,300,Terrorist,16,13,449.0,401.0,460.0,333.0,SEMI_ECO,16750,6750,16.0
402,402,003201673717864202280_0171883906.dem,de_dust2,17,1607.325,CounterTerrorist,Terrorist,67,33,,Head,P2000,Pistol,300,Terrorist,13,16,458.0,332.0,438.0,382.0,SEMI_ECO,16750,6750,16.0
403,403,003201673717864202280_0171883906.dem,de_dust2,17,1607.669,Terrorist,CounterTerrorist,26,1,,Chest,Tec9,Pistol,300,Terrorist,16,13,429.0,373.0,466.0,334.0,SEMI_ECO,16750,6750,16.0
404,404,003201673717864202280_0171883906.dem,de_dust2,17,1607.794,Terrorist,CounterTerrorist,26,1,,Chest,Tec9,Pistol,300,Terrorist,16,13,428.0,370.0,464.0,333.0,SEMI_ECO,16750,6750,16.0
405,405,003201673717864202280_0171883906.dem,de_dust2,17,1607.888,CounterTerrorist,Terrorist,16,8,,Chest,P2000,Pistol,300,Terrorist,13,16,462.0,331.0,427.0,367.0,SEMI_ECO,16750,6750,16.0
406,406,003201673717864202280_0171883906.dem,de_dust2,17,1608.2320000000002,Terrorist,CounterTerrorist,22,1,,Chest,Tec9,Pistol,300,Terrorist,16,13,421.0,359.0,462.0,331.0,SEMI_ECO,16750,6750,16.0
407,407,003201673717864202280_0171883906.dem,de_dust2,17,1609.388,Terrorist,CounterTerrorist,24,1,,LeftArm,Tec9,Pistol,300,Terrorist,16,17,442.0,334.0,402.0,243.0,SEMI_ECO,16750,6750,16.0
408,408,003201673717864202280_0171883906.dem,de_dust2,17,1609.795,Terrorist,CounterTerrorist,24,1,,RightArm,Tec9,Pistol,300,Terrorist,16,17,463.0,323.0,407.0,242.0,SEMI_ECO,16750,6750,16.0
409,409,003201673717864202280_0171883906.dem,de_dust2,17,1609.92,Terrorist,CounterTerrorist,24,1,,Chest,Tec9,Pistol,300,Terrorist,16,17,468.0,319.0,409.0,242.0,SEMI_ECO,16750,6750,16.0
410,410,003201673717864202280_0171883906.dem,de_dust2,17,1610.1070000000002,Terrorist,CounterTerrorist,28,1,,Stomach,Tec9,Pistol,300,Terrorist,16,17,472.0,317.0,415.0,241.0,SEMI_ECO,16750,6750,16.0
411,411,003201673717864202280_0171883906.dem,de_dust2,17,1614.546,CounterTerrorist,Terrorist,17,15,,Generic,HE,Grenade,300,Terrorist,18,16,221.0,199.0,472.0,291.0,SEMI_ECO,16750,6750,16.0
412,412,003201673717864202280_0171883906.dem,de_dust2,17,1625.2979999999998,Terrorist,CounterTerrorist,18,4,A,Chest,UMP,SMG,600,Terrorist,18,18,631.0,255.0,496.0,301.0,SEMI_ECO,16750,6750,16.0
413,413,003201673717864202280_0171883906.dem,de_dust2,17,1625.485,Terrorist,CounterTerrorist,18,4,A,Chest,UMP,SMG,600,Terrorist,18,18,631.0,255.0,495.0,305.0,SEMI_ECO,16750,6750,16.0
414,414,003201673717864202280_0171883906.dem,de_dust2,17,1625.735,CounterTerrorist,Terrorist,15,7,A,Chest,USP,Pistol,300,Terrorist,18,18,491.0,302.0,631.0,255.0,SEMI_ECO,16750,6750,16.0
